word,count,relative_use
extract,1,1.56563126253e-05
graduate,3,4.69689378758e-05
``american,1,1.56563126253e-05
unparalleled,2,3.13126252505e-05
congress,112,0.00175350701403
annex,3,4.69689378758e-05
seriousness,1,1.56563126253e-05
accounts,2,3.13126252505e-05
planners,1,1.56563126253e-05
saddam's,6,9.39378757515e-05
mass,12,0.000187875751503
panamanians,2,3.13126252505e-05
waiver,1,1.56563126253e-05
consider,5,7.82815631263e-05
caused,2,3.13126252505e-05
fairness,2,3.13126252505e-05
causes,1,1.56563126253e-05
tv,1,1.56563126253e-05
cheney,7,0.000109594188377
to,2171,0.0339898547094
th,18,0.000281813627255
norm,1,1.56563126253e-05
paying,4,6.2625250501e-05
returned,2,3.13126252505e-05
manageable,1,1.56563126253e-05
strand,1,1.56563126253e-05
cable,1,1.56563126253e-05
joined,9,0.000140906813627
insufficiently,1,1.56563126253e-05
large,5,7.82815631263e-05
sand,3,4.69689378758e-05
harry,5,7.82815631263e-05
small,22,0.000344438877756
quicker,1,1.56563126253e-05
penalties,3,4.69689378758e-05
gulfs,1,1.56563126253e-05
pass,17,0.000266157314629
recalculate,1,1.56563126253e-05
investment,24,0.000375751503006
richard,1,1.56563126253e-05
clock,1,1.56563126253e-05
avenues,1,1.56563126253e-05
full,25,0.000391407815631
empower,2,3.13126252505e-05
hours,10,0.000156563126253
mckenzie,1,1.56563126253e-05
civilians,3,4.69689378758e-05
graves,3,4.69689378758e-05
comrades-in-arms,1,1.56563126253e-05
compliance,1,1.56563126253e-05
brutal,3,4.69689378758e-05
congressaudience,1,1.56563126253e-05
prior,3,4.69689378758e-05
healthier,2,3.13126252505e-05
suitwe've,1,1.56563126253e-05
thousand-dollar,1,1.56563126253e-05
pick,2,3.13126252505e-05
action,32,0.000501002004008
skepticism,2,3.13126252505e-05
tax-free,1,1.56563126253e-05
followed,3,4.69689378758e-05
enactment,1,1.56563126253e-05
vii,1,1.56563126253e-05
marriages,1,1.56563126253e-05
-centered,1,1.56563126253e-05
hard-and-fast,1,1.56563126253e-05
i`ve,1,1.56563126253e-05
pulls,1,1.56563126253e-05
select,2,3.13126252505e-05
objectives,7,0.000109594188377
petroleum,2,3.13126252505e-05
freest,1,1.56563126253e-05
pitching,1,1.56563126253e-05
more,199,0.00311560621242
door,6,9.39378757515e-05
signpost,1,1.56563126253e-05
spoils,1,1.56563126253e-05
tested,2,3.13126252505e-05
sizing,1,1.56563126253e-05
keeping,8,0.000125250501002
science,6,9.39378757515e-05
midstream,2,3.13126252505e-05
resources,9,0.000140906813627
learn,12,0.000187875751503
beautiful,6,9.39378757515e-05
soak-the-rich,1,1.56563126253e-05
stated,2,3.13126252505e-05
suggestions,1,1.56563126253e-05
accept,15,0.000234844689379
states,141,0.00220754008016
sense,20,0.000313126252505
gallon,1,1.56563126253e-05
scar,1,1.56563126253e-05
