word,count,relative_use
expenditures,14,0.000147433602224
preparatory,2,2.10619431749e-05
bondsman's,1,1.05309715874e-05
maturely,1,1.05309715874e-05
defy,8,8.42477726995e-05
future---,1,1.05309715874e-05
devolved,1,1.05309715874e-05
recapture,1,1.05309715874e-05
costa,4,4.21238863498e-05
being,82,0.00086353967017
rest,11,0.000115840687462
safeguards,1,1.05309715874e-05
steamer,1,1.05309715874e-05
disperse,1,1.05309715874e-05
omissions,1,1.05309715874e-05
exceptions,3,3.15929147623e-05
instrument,12,0.000126371659049
overthrow,3,3.15929147623e-05
insurrectionists,4,4.21238863498e-05
starving,2,2.10619431749e-05
around,5,5.26548579372e-05
colony,2,2.10619431749e-05
sums,3,3.15929147623e-05
dark,4,4.21238863498e-05
traffic,2,2.10619431749e-05
world,56,0.000589734408897
postal,9,9.47787442869e-05
vague,1,1.05309715874e-05
dare,3,3.15929147623e-05
plighting,1,1.05309715874e-05
discarded,4,4.21238863498e-05
clay,70,0.000737168011121
stationary,1,1.05309715874e-05
satisfactory,15,0.000157964573812
misapprehensions,1,1.05309715874e-05
lebanon,1,1.05309715874e-05
keptagain,1,1.05309715874e-05
moreover,2,2.10619431749e-05
divine,8,8.42477726995e-05
thinks,3,3.15929147623e-05
memories,3,3.15929147623e-05
restoring,6,6.31858295246e-05
refer,7,7.37168011121e-05
squabble,2,2.10619431749e-05
scientific,1,1.05309715874e-05
power,88,0.000926725499695
intimate,2,2.10619431749e-05
sprung,1,1.05309715874e-05
bona,1,1.05309715874e-05
ace,2,2.10619431749e-05
industry,2,2.10619431749e-05
stipulations,4,4.21238863498e-05
practicable,6,6.31858295246e-05
neighbor,2,2.10619431749e-05
act,66,0.000695044124771
mean,11,0.000115840687462
utterly,5,5.26548579372e-05
burning,2,2.10619431749e-05
interruption,1,1.05309715874e-05
accumulates,1,1.05309715874e-05
parties,32,0.000336991090798
technically,2,2.10619431749e-05
her,58,0.000610796352071
example---their,1,1.05309715874e-05
series,4,4.21238863498e-05
recommends,3,3.15929147623e-05
complete,10,0.000105309715874
mourns,2,2.10619431749e-05
beginners,1,1.05309715874e-05
estoppel,1,1.05309715874e-05
with,574,0.00604477769119
rush,4,4.21238863498e-05
indorse,4,4.21238863498e-05
rage,3,3.15929147623e-05
dirty,2,2.10619431749e-05
severally,1,1.05309715874e-05
politically,8,8.42477726995e-05
agree,5,5.26548579372e-05
misery,2,2.10619431749e-05
detailed,3,3.15929147623e-05
gone,6,6.31858295246e-05
exhausted,4,4.21238863498e-05
certain,28,0.000294867204448
accents,1,1.05309715874e-05
am,53,0.000558141494134
watches,2,2.10619431749e-05
an,241,0.00253796415257
as,926,0.00975167968997
carved,2,2.10619431749e-05
laboratory,1,1.05309715874e-05
unhesitatingly,1,1.05309715874e-05
cherokees,1,1.05309715874e-05
sanguine,2,2.10619431749e-05
abolish,6,6.31858295246e-05
union---an,1,1.05309715874e-05
few--not,1,1.05309715874e-05
congress,183,0.0019271678005
independence---who,1,1.05309715874e-05
seriousness,2,2.10619431749e-05
domestic-slavery,2,2.10619431749e-05
mouthlet,2,2.10619431749e-05
intimation,3,3.15929147623e-05
brotherhood,2,2.10619431749e-05
mass,4,4.21238863498e-05
adam,2,2.10619431749e-05
hushed,5,5.26548579372e-05
sensibility,2,2.10619431749e-05
original,32,0.000336991090798
legislatures,2,2.10619431749e-05
consider,22,0.000231681374924
caused,4,4.21238863498e-05
beware,3,3.15929147623e-05
welfare,1,1.05309715874e-05
oaths,3,3.15929147623e-05
champions,4,4.21238863498e-05
to,2973,0.0313085785295
th,26,0.000273805261273
paying,3,3.15929147623e-05
returned,2,2.10619431749e-05
bill--i,1,1.05309715874e-05
detention,3,3.15929147623e-05
blockade,10,0.000105309715874
candid,3,3.15929147623e-05
ceding,3,3.15929147623e-05
freeargument,1,1.05309715874e-05
trade--how,1,1.05309715874e-05
accompanying,4,4.21238863498e-05
laying,4,4.21238863498e-05
joined,3,3.15929147623e-05
large,48,0.000505486636197
adjust,8,8.42477726995e-05
small,16,0.000168495545399
sank,2,2.10619431749e-05
pretenses,3,3.15929147623e-05
penalties,2,2.10619431749e-05
past,19,0.000200088460161
former---because,1,1.05309715874e-05
pass,12,0.000126371659049
canvass,1,1.05309715874e-05
turning,3,3.15929147623e-05
destitute,2,2.10619431749e-05
situated,4,4.21238863498e-05
richard,2,2.10619431749e-05
forestall,2,2.10619431749e-05
section,23,0.000242212346511
prevailed,5,5.26548579372e-05
reeled,2,2.10619431749e-05
contrast,2,2.10619431749e-05
full,19,0.000200088460161
escaping,1,1.05309715874e-05
hours,4,4.21238863498e-05
november,2,2.10619431749e-05
fact---naked,1,1.05309715874e-05
compliance,2,2.10619431749e-05
experience,12,0.000126371659049
prior,2,2.10619431749e-05
social,8,8.42477726995e-05
action,35,0.00036858400556
depart,1,1.05309715874e-05
reclaimed,3,3.15929147623e-05
enactment,4,4.21238863498e-05
senator's,1,1.05309715874e-05
regiment,2,2.10619431749e-05
viz,2,2.10619431749e-05
coercion,2,2.10619431749e-05
notpolicy,1,1.05309715874e-05
britannic,2,2.10619431749e-05
wavering,1,1.05309715874e-05
more,200,0.00210619431749
door,6,6.31858295246e-05
initiated,1,1.05309715874e-05
navy-yard,3,3.15929147623e-05
company,4,4.21238863498e-05
corrected,2,2.10619431749e-05
tested,2,2.10619431749e-05
jealousies,2,2.10619431749e-05
foundations,1,1.05309715874e-05
objections,3,3.15929147623e-05
keeping,2,2.10619431749e-05
pleasing,1,1.05309715874e-05
science,1,1.05309715874e-05
resources,12,0.000126371659049
learn,4,4.21238863498e-05
knocked,2,2.10619431749e-05
male,2,2.10619431749e-05
beautiful,2,2.10619431749e-05
right---but,1,1.05309715874e-05
prompt,2,2.10619431749e-05
stated,26,0.000273805261273
scott's,1,1.05309715874e-05
suggestions,3,3.15929147623e-05
accept,5,5.26548579372e-05
states,383,0.00403336211799
